Accel_X,Accel_Y,Accel_Z
157,3987,-15505
173,3978,-15509
160,3981,-15514
153,3989,-15565
169,3984,-15547
154,3980,-15542
172,3994,-15525
158,3982,-15495
133,3957,-15508
135,3966,-15522
127,3972,-15509
152,4006,-15547
150,3986,-15545
151,3991,-15542
150,3987,-15539
134,3964,-15517
164,3981,-15538
153,3976,-15510
176,3978,-15510
154,3985,-15549
165,3992,-15558
153,3991,-15552
140,3982,-15540
134,3970,-15524
153,3971,-15508
148,3970,-15517
165,3968,-15522
164,3988,-15522
163,3987,-15530
160,3994,-15531
136,3976,-15533
144,3981,-15540
149,3973,-15518
140,3965,-15519
162,3953,-15509
167,3943,-15503
152,3958,-15531
155,3977,-15534
144,3983,-15533
152,4004,-15555
150,4006,-15486
135,3986,-15512
135,4012,-15532
151,3983,-15509
141,3975,-15523
174,3983,-15531
160,3965,-15554
162,3983,-15565
160,3976,-15490
143,3950,-15492
151,3980,-15528
149,3983,-15543
141,3984,-15551
168,4010,-15519
148,3998,-15547
148,3999,-15545
133,3987,-15495
132,3968,-15472
146,3961,-15524
178,3961,-15527
159,3978,-15548
171,3981,-15569
156,3982,-15539
140,3998,-15524
132,3981,-15489
143,3967,-15487
129,3974,-15496
148,3989,-15514
152,3990,-15534
148,4008,-15558
149,3966,-15545
131,3956,-15519
144,3968,-15504
172,3968,-15541
176,3982,-15526
227,4003,-15565
223,3975,-15570
204,3954,-15462
135,3977,-15456
67,4009,-15595
51,3999,-15612
85,3984,-15464
71,3980,-15441
101,3994,-15616
133,3943,-15614
199,3922,-15393
237,3945,-15363
237,3980,-15564
256,3999,-15672
256,4007,-15569
211,3992,-15460
139,4015,-15546
103,3973,-15592
95,3958,-15500
80,3971,-15420
73,3970,-15483
83,3992,-15597
122,3965,-15575
144,3970,-15483
158,4004,-15532
173,3991,-15565
206,3985,-15516
212,3992,-15479
181,3982,-15497
179,3973,-15575
156,3963,-15582
125,3963,-15548
125,3981,-15538
116,3970,-15512
99,3976,-15496
128,3975,-15491
151,3989,-15493
180,4011,-15541
172,3998,-15559
201,4005,-15553
216,3977,-15530
175,3968,-15512
185,3971,-15501
139,3936,-15498
138,3975,-15539
121,3985,-15555
94,3985,-15573
113,3996,-15541
110,3981,-15524
98,3975,-15519
160,3974,-15487
161,3970,-15468
196,4005,-15531
219,3983,-15531
189,3986,-15566
197,3993,-15548
175,3945,-15536
143,3963,-15532
122,3981,-15506
94,3963,-15500
117,3981,-15520
117,3970,-15519
113,3961,-15546
145,3992,-15556
163,3982,-15528
165,3987,-15518
170,3982,-15513
177,3962,-15505
150,3969,-15508
151,3971,-15526
155,3966,-15524
140,3972,-15562
166,3977,-15540
125,3976,-15518
129,3981,-15519
155,3991,-15512
142,3998,-15494
153,4006,-15536
163,3968,-15524
141,3983,-15539
153,3981,-15520
147,3967,-15529
134,3974,-15574
146,3964,-15536
137,3943,-15473
145,3978,-15516
164,3979,-15556
140,3989,-15540
172,4012,-15480
167,3998,-15493
159,3993,-15574
173,3979,-15551
160,3957,-15487
155,3962,-15506
174,3962,-15571
157,3956,-15544
138,3979,-15496
129,3968,-15511
109,3991,-15540
123,3996,-15560
156,3999,-15508
144,3981,-15502
159,3980,-15539
182,3975,-15517
161,3978,-15501
174,3976,-15531
168,3946,-15526
152,3957,-15557
176,3974,-15545
152,3969,-15517
132,4001,-15537
143,3997,-15509
123,3992,-15509
122,4000,-15527
158,4000,-15517
127,3998,-15543
137,4015,-15549
153,3984,-15503
177,3997,-15498
192,3975,-15517
197,3946,-15531
165,3953,-15530
194,3953,-15518
162,3965,-15564
143,3979,-15597
146,3995,-15536
127,3968,-15477
144,3969,-15496
140,3988,-15536
131,3989,-15495
145,4019,-15503
154,4005,-15553
136,3978,-15586
176,3976,-15559
146,3942,-15460
111,4013,-15489
164,3977,-15518
137,3968,-15498
164,4005,-15535
151,3997,-15499
129,3999,-15532
142,3987,-15540
153,3954,-15538
154,3924,-15568
174,3953,-15496
132,3954,-15540
151,3962,-15571
141,3996,-15494
147,4000,-15481
144,4030,-15548
136,4005,-15534
115,4005,-15508
128,4002,-15483
157,3964,-15483
164,3962,-15552
171,3953,-15570
185,3944,-15540
161,3942,-15535
164,3970,-15544
139,3976,-15536
162,3963,-15499
167,4002,-15504
156,4011,-15537
135,4006,-15537
139,4008,-15490
91,4002,-15487
101,3995,-15517
127,3976,-15520
135,3980,-15502
167,3953,-15517
167,3958,-15560
177,3945,-15548
177,3948,-15531
168,3957,-15528
179,3972,-15542
182,3987,-15531
172,3987,-15503
119,3995,-15538
105,3986,-15530
88,3976,-15521
95,3970,-15509
121,3967,-15518
110,3956,-15537
157,3977,-15550
162,3973,-15523
179,3985,-15525
180,3987,-15492
162,3991,-15501
174,4004,-15506
191,4004,-15495
127,3994,-15554
132,3982,-15554
126,3953,-15532
120,3976,-15536
125,3958,-15527
138,3966,-15519
157,3985,-15518
165,3988,-15507
155,4001,-15530
151,3984,-15536
167,3999,-15524
166,3991,-15525
178,3984,-15525
156,3962,-15523
167,3958,-15525
148,3950,-15541
131,3960,-15550
111,3955,-15518
122,3987,-15546
119,3989,-15540
134,3993,-15510
153,4006,-15480
166,4002,-15518
164,3996,-15534
182,3973,-15484
173,3991,-15514
189,3965,-15567
177,3945,-15556
185,3970,-15514
155,3951,-15510
129,3994,-15563
146,4004,-15526
140,3992,-15504
92,4002,-15568
111,3978,-15544
52,3963,-15511
79,3971,-15516
122,3965,-15508
145,3971,-15518
195,3991,-15525
208,3977,-15510
222,4020,-15551
228,3994,-15527
182,3989,-15518
163,3999,-15529
148,3986,-15530
115,3966,-15532
113,3978,-15516
83,3945,-15535
101,3947,-15567
114,3953,-15548
121,3963,-15506
158,4018,-15491
170,4024,-15512
188,4043,-15529
191,4013,-15511
206,4007,-15529
191,3966,-15558
181,3951,-15534
171,3945,-15527
142,3950,-15504
104,3963,-15559
106,3967,-15547
106,3962,-15523
121,4007,-15554
132,4000,-15509
158,4019,-15506
161,4013,-15492
147,3988,-15475
156,3989,-15548
193,3961,-15530
150,3943,-15539
153,3967,-15548
137,3938,-15525
105,3955,-15540
114,3951,-15529
125,3976,-15520
118,3989,-15546
148,4007,-15519
173,4022,-15502
173,4041,-15526
196,4009,-15505
165,3999,-15519
148,3989,-15518
151,3953,-15532
140,3945,-15538
129,3945,-15555
145,3947,-15533
142,3952,-15537
148,3987,-15531
144,3984,-15512
133,4008,-15526
168,4033,-15518
167,4011,-15507
162,4008,-15522
159,3998,-15513
138,3955,-15511
150,3969,-15561
153,3953,-15523
122,3935,-15526
147,3974,-15543
151,3965,-15510
149,3977,-15523
173,3985,-15446
184,4001,-15480
219,4030,-15557
272,4027,-15455
226,3992,-15486
195,3997,-15585
141,3974,-15561
37,3975,-15582
-8,3965,-15622
-22,3897,-15561
-3,3902,-15468
51,3920,-15412
99,3938,-15438
159,3973,-15496
260,4019,-15494
280,4054,-15559
296,4067,-15652
307,4022,-15588
241,3963,-15475
185,3911,-15457
139,3877,-15494
102,3870,-15498
113,3921,-15560
106,3977,-15640
91,4042,-15627
87,4074,-15563
67,4090,-15469
99,4070,-15426
114,4052,-15386
163,3999,-15401
211,3961,-15537
232,3941,-15620
204,3891,-15649
186,3896,-15644
176,3890,-15570
152,3885,-15511
173,3981,-15452
180,4013,-15392
149,4065,-15455
172,4109,-15543
144,4088,-15569
144,4061,-15608
154,3999,-15567
114,3941,-15527
116,3900,-15513
145,3856,-15462
129,3864,-15494
147,3905,-15552
161,3926,-15587
151,3995,-15606
172,4026,-15562
163,4041,-15504
161,4055,-15469
166,4030,-15446
161,4008,-15479
169,3999,-15533
174,3951,-15565
153,3930,-15600
130,3926,-15588
134,3913,-15561
109,3920,-15504
125,3945,-15506
163,3985,-15493
143,3995,-15481
180,4022,-15512
171,4028,-15544
151,4013,-15566
169,3993,-15524
125,3954,-15474
148,3952,-15519
138,3944,-15560
138,3931,-15533
167,3956,-15525
145,3968,-15531
121,3984,-15593
168,3971,-15512
134,3975,-15454
177,4015,-15513
168,3990,-15545
138,4002,-15537
169,4004,-15505
146,3960,-15487
128,3954,-15560
145,3955,-15530
143,3939,-15487
144,3968,-15516
150,3972,-15546
137,3960,-15576
148,3998,-15535
157,3986,-15493
179,4003,-15507
153,3996,-15519
156,3977,-15525
163,3968,-15501
151,3962,-15530
159,3964,-15556
140,3964,-15528
135,3985,-15540
163,3979,-15517
152,3988,-15515
158,3985,-15518
167,3987,-15488
176,3981,-15537
177,3975,-15572
178,3979,-15530
151,3978,-15496
157,3969,-15514
124,3958,-15510
137,3954,-15511
130,3968,-15506
136,3978,-15551
134,3983,-15586
140,3989,-15526
149,3979,-15512
137,3991,-15506
162,3986,-15535
163,3967,-15517
139,3979,-15510
166,3980,-15536
158,3968,-15549
154,3984,-15535
161,3967,-15501
149,3976,-15520
153,3977,-15524
135,3984,-15528
146,3987,-15511
150,3973,-15529
152,3986,-15556
151,3977,-15529
135,3984,-15515
161,3985,-15498
151,3970,-15519
133,3972,-15523
153,3960,-15518
141,3964,-15534
167,4004,-15551
177,3988,-15529
145,3982,-15530
164,3988,-15510
154,3970,-15503
140,3975,-15529
175,3976,-15510
151,3987,-15543
150,3969,-15539
146,3961,-15535
140,3987,-15525
152,3985,-15526
150,3962,-15507
142,3987,-15535
158,3983,-15508
148,3977,-15531
160,3981,-15544
163,3980,-15526
150,3976,-15533
148,3979,-15516
161,3979,-15503
143,3968,-15519
160,3994,-15545
158,3967,-15533
145,3957,-15512
146,3983,-15513
136,3956,-15523
147,3956,-15531
160,3972,-15505
148,3959,-15516
161,3982,-15552
183,3974,-15540
144,3965,-15497
143,3987,-15522
145,3973,-15520
132,3978,-15519
150,3991,-15502
148,3949,-15517
157,3957,-15536
164,3968,-15539
159,3963,-15519
144,3987,-15532
175,3982,-15539
163,3969,-15531
148,3980,-15514
173,3955,-15521
136,3980,-15521
144,3985,-15526
161,3982,-15520
133,3989,-15530
157,3969,-15514
159,3955,-15513
150,3963,-15518
164,3972,-15515
149,3988,-15517
159,3985,-15534
188,3974,-15518
151,3964,-15528
156,3982,-15548
155,3986,-15533
150,3958,-15515
158,3995,-15546
140,3971,-15533
152,3972,-15539
155,3981,-15524
160,3969,-15515
151,3970,-15538
156,3973,-15511
149,3961,-15532
136,3992,-15540
166,3974,-15521
149,3968,-15528
160,3966,-15539
177,3954,-15525
150,3961,-15529
153,3991,-15530
164,3964,-15522
137,3969,-15525
167,3974,-15531
147,3974,-15523
158,3985,-15547
165,3982,-15521
141,3972,-15516
142,3975,-15543
161,3971,-15511
127,3986,-15527
169,3994,-15549
153,3954,-15521
154,3980,-15543
184,3969,-15513
143,3962,-15521
167,3982,-15533
163,3978,-15523
146,3981,-15518
137,3975,-15523
142,3974,-15521
138,3978,-15530
152,3981,-15527
143,3975,-15531
153,3962,-15525
166,3980,-15523
164,3963,-15516
159,3981,-15520
167,3986,-15547
163,3971,-15525
138,3969,-15526
152,3982,-15519
141,3976,-15526
145,3978,-15533
139,3984,-15512
125,3970,-15536
137,3983,-15549
153,3964,-15518
146,3966,-15541
183,3978,-15539
145,3947,-15518
138,3972,-15545
156,3983,-15531
142,3972,-15530
156,3994,-15528
158,3981,-15508
143,4008,-15525
168,4000,-15525
139,3977,-15519
134,3970,-15543
155,3953,-15529
150,3979,-15526
140,3980,-15539
143,3971,-15523
151,3980,-15523
153,3974,-15512
164,3980,-15551
181,3976,-15515
158,3979,-15519
157,3996,-15517
140,3965,-15514
140,3992,-15539
138,3984,-15530
140,3989,-15516
171,3995,-15539
154,3966,-15510
133,3973,-15530
172,3985,-15527
150,3959,-15516
158,3985,-15520
177,3990,-15521
150,3978,-15541
157,3982,-15540
150,3957,-15500
143,3987,-15545
146,3976,-15511
142,3966,-15471
149,4006,-15545
166,3979,-15545
163,3985,-15532
184,3986,-15494
170,3973,-15546
141,3981,-15571
144,3965,-15498
132,3959,-15494
141,3982,-15530
140,3971,-15550
154,3966,-15513
156,3987,-15530
153,3987,-15559
148,3987,-15542
173,3985,-15487
160,3969,-15489
149,3967,-15528
141,3971,-15512
148,3978,-15525
148,3988,-15537
152,3971,-15561
152,3962,-15546
158,3965,-15501
156,3962,-15507
153,3976,-15528
156,3973,-15541
136,3970,-15537
144,3974,-15519
149,3980,-15538
137,3969,-15535
149,3962,-15517
137,3965,-15511
140,3966,-15510
138,3978,-15536
145,3986,-15509
173,3974,-15509
154,3988,-15534
171,3967,-15531
192,3982,-15537
165,3976,-15502
175,3966,-15506
144,3987,-15559
147,3971,-15522
151,3985,-15527
142,3997,-15533
129,3976,-15531
119,3956,-15518
171,3976,-15485
161,3976,-15511
171,3995,-15564
182,3999,-15538
164,3997,-15527
157,3989,-15544
159,3976,-15539
151,3973,-15503
148,3980,-15502
148,3979,-15511
143,3983,-15546
159,3965,-15534
137,3971,-15515
141,3977,-15523
146,3976,-15536
156,3975,-15531
156,3978,-15511
178,3987,-15541
173,3982,-15548
175,3966,-15532
158,3965,-15532
140,3948,-15524
148,3970,-15529
161,3972,-15504
135,3972,-15505
121,4000,-15532
134,3997,-15529
124,3986,-15540
151,4006,-15540
162,3985,-15501
171,3983,-15531
186,3956,-15522
157,3945,-15520
159,3968,-15535
169,3963,-15537
147,3961,-15553
152,3995,-15541
147,3996,-15508
126,4003,-15536
133,3974,-15512
123,3970,-15513
138,4001,-15532
144,3972,-15519
150,3973,-15544
157,3979,-15535
161,3974,-15527
147,3974,-15535
163,3962,-15516
149,3964,-15509
161,3979,-15524
174,3986,-15527
158,3983,-15545
149,3986,-15535
165,3979,-15554
130,3972,-15534
122,3968,-15514
134,3982,-15514
143,3966,-15496
150,3971,-15524
156,3968,-15520
145,3969,-15538
165,3992,-15576
162,3957,-15528
156,3971,-15527
164,3987,-15504
156,3990,-15504
144,3996,-15518
169,3985,-15503
143,3962,-15543
135,3984,-15558
153,3970,-15521
146,3972,-15512
154,3966,-15521
154,3976,-15529
148,3975,-15537
142,3971,-15517
167,3967,-15539
153,3987,-15529
148,3975,-15521
167,3961,-15516
151,3973,-15505
155,3983,-15542
130,3975,-15529
116,3972,-15525
134,3971,-15521
137,3963,-15515
155,3974,-15529
166,3974,-15535
160,3981,-15528
173,3988,-15541
173,3966,-15507
160,3974,-15532
187,3970,-15520
143,3957,-15498
159,3997,-15548
150,3978,-15542
140,3967,-15533
124,3985,-15541
123,3950,-15510
129,3981,-15519
154,3970,-15504
157,3960,-15515
187,3999,-15541
203,3985,-15523
171,3983,-15526
158,3981,-15529
154,3957,-15512
158,3950,-15515
175,3975,-15515
149,3983,-15530
142,3977,-15543
127,3980,-15553
145,3988,-15537
118,3983,-15512
135,3972,-15519
151,3969,-15492
151,3980,-15501
186,3966,-15540
151,3970,-15534
174,3965,-15531
159,3979,-15549
186,3971,-15531
182,3997,-15541
162,3989,-15518
155,3983,-15534
142,3982,-15523
128,3965,-15501
129,3979,-15517
142,3975,-15519
128,3957,-15529
135,3955,-15536
158,3958,-15513
143,3968,-15526
162,3977,-15515
170,3967,-15517
194,3970,-15532
183,3974,-15528
150,3992,-15521
143,3993,-15524
144,3956,-15520
132,3968,-15516
111,3958,-15509
133,3962,-15521
135,3979,-15543
131,3965,-15531
166,3982,-15519
161,3984,-15528
167,3976,-15539
181,3989,-15528
174,3978,-15525
172,3999,-15530
173,3982,-15540
157,3969,-15527
153,3977,-15516
130,3982,-15510
118,3969,-15527
142,3988,-15529
136,3967,-15535
147,3971,-15535
166,3967,-15545
158,3967,-15519
174,3975,-15532
187,3968,-15536
178,3974,-15516
179,3987,-15530
171,3987,-15512
149,3992,-15524
137,3989,-15527
128,3982,-15525
150,3991,-15525
133,3969,-15509
142,3965,-15520
154,3970,-15521
156,3968,-15502
157,3988,-15548
188,3986,-15537
161,3977,-15542
182,3976,-15539
151,3968,-15514
138,3985,-15532
140,3960,-15517
122,3961,-15492
125,3994,-15536
134,3956,-15524
139,3970,-15543
157,3974,-15525
144,3960,-15522
162,3994,-15536
176,3981,-15521
165,3984,-15523
164,3988,-15527
153,3981,-15517
144,3969,-15537
151,3976,-15534
156,3980,-15525
133,3991,-15553
153,3976,-15522
155,3979,-15515
162,3950,-15510
144,3981,-15537
160,3977,-15544
146,3965,-15524
152,3985,-15528
161,3977,-15526
140,3975,-15523
161,3970,-15511
144,3972,-15520
146,3993,-15542
148,3972,-15521
125,3959,-15525
155,3976,-15522
163,3969,-15493
158,4015,-15546
219,4004,-15532
182,3971,-15511
192,3978,-15527
173,3969,-15525
129,3945,-15537
122,3966,-15522
100,3954,-15500
102,3984,-15553
131,3991,-15550
128,3958,-15516
177,3988,-15521
141,3971,-15527
188,3992,-15543
201,3979,-15513
175,3972,-15522
176,3977,-15539
149,3989,-15540
138,3990,-15544
151,3988,-15517
101,3977,-15534
131,3985,-15542
106,3979,-15516
137,3964,-15538
177,3969,-15520
149,3960,-15528
173,3969,-15545
179,3963,-15515
155,3965,-15532
197,3983,-15547
130,3966,-15511
158,4002,-15523
142,3985,-15513
113,3984,-15518
132,3991,-15533
131,3981,-15518
157,4011,-15511
166,3989,-15531
158,3981,-15514
174,3960,-15531
195,3962,-15531
172,3964,-15531
172,3985,-15543
162,3955,-15521
124,3968,-15528
153,3983,-15531
126,3993,-15508
128,3985,-15534
131,3985,-15527
136,3988,-15508
148,3988,-15520
152,3976,-15544
155,3981,-15539
173,3976,-15546
180,3957,-15510
173,3955,-15528
150,3980,-15549
162,3969,-15540
124,3974,-15533
136,3977,-15501
135,3977,-15526
143,3983,-15525
166,3997,-15522
170,3993,-15525
177,3981,-15517
180,3981,-15511
165,3969,-15527
168,3964,-15513
163,3970,-15517
145,3970,-15538
136,3979,-15546
129,3982,-15542
131,3972,-15526
128,3985,-15532
138,3978,-15527
148,3978,-15499
169,3980,-15516
161,3982,-15533
164,3970,-15542
163,3976,-15543
161,3972,-15530
160,3973,-15535
139,3984,-15531
142,3975,-15499
129,3983,-15516
140,3985,-15524
145,3986,-15537
127,3981,-15520
147,3984,-15515
150,3971,-15540
161,3974,-15551
185,3968,-15518
156,3977,-15525
166,3976,-15541
164,3978,-15530
152,3970,-15527
154,3997,-15522
129,3988,-15527
129,3989,-15513
150,3982,-15519
132,3979,-15513
152,3977,-15518
166,3976,-15523
144,3968,-15518
177,3986,-15522
153,3989,-15539
164,3982,-15542
165,3975,-15526
128,3979,-15520
162,3978,-15524
149,3975,-15522
142,3992,-15535
143,3994,-15532
136,3995,-15529
150,3993,-15534
150,3962,-15535
142,3985,-15514
170,3962,-15519
157,3987,-15517
160,3977,-15525
160,3964,-15522
152,3964,-15522
159,4002,-15537
151,3982,-15523
140,3994,-15525
136,3978,-15532
139,3996,-15529
151,3989,-15517
145,3982,-15535
152,3967,-15531
158,3962,-15515
154,3971,-15531
168,3976,-15517
144,3971,-15511
142,3973,-15519
162,3985,-15531
150,3981,-15530
156,3985,-15525
146,3989,-15527
147,3979,-15530
138,3966,-15518
144,3984,-15521
184,3974,-15524
174,3970,-15544
157,3988,-15543
186,3975,-15514
145,3980,-15535
154,3979,-15531
142,3966,-15515
151,3988,-15523
165,3970,-15505
135,3975,-15529
152,3978,-15531
145,3955,-15517
138,3974,-15533
162,3986,-15525
156,3963,-15522
153,3981,-15529
160,3968,-15513
149,3977,-15542
148,3978,-15541
135,3965,-15506
127,3964,-15525
146,3978,-15527
140,3979,-15538
160,3978,-15518
153,3996,-15528
150,3995,-15567
158,3969,-15524
136,3981,-15508
158,3968,-15522
159,3979,-15528
166,3983,-15539
194,3974,-15537
179,3993,-15539
170,3989,-15563
155,3970,-15522
131,3983,-15512
145,3974,-15486
129,3986,-15507
163,3986,-15538
153,3985,-15532
149,3996,-15545
164,3980,-15548
147,3958,-15529
150,3962,-15536
159,3965,-15504
165,3967,-15507
148,3976,-15535
161,3981,-15545
144,3990,-15543
128,3986,-15530
138,3993,-15528
145,3975,-15524
156,3975,-15524
187,3975,-15523
173,3942,-15526
192,3982,-15552
177,3978,-15531
137,3957,-15531
150,3974,-15524
147,3967,-15507
140,3989,-15505
139,3980,-15507
120,3962,-15515
137,4005,-15535
157,3988,-15521
147,3996,-15544
179,3991,-15545
171,3962,-15508
147,3987,-15530
153,3954,-15530
152,3965,-15510
155,3989,-15526
157,3971,-15534
144,3999,-15555
152,3986,-15524
153,3997,-15507
144,3994,-15526
170,3973,-15523
174,3973,-15512
175,3970,-15525
150,3969,-15553
143,3968,-15551
150,3979,-15527
142,3991,-15522
174,3990,-15507
178,4007,-15510
183,4003,-15515
176,3978,-15518
141,3984,-15566
147,3973,-15555
138,3960,-15510
137,3958,-15518
127,3954,-15522
134,3951,-15506
132,3973,-15538
158,3973,-15533
143,4007,-15548
166,4016,-15560
187,3998,-15511
179,4005,-15520
194,3990,-15494
177,3965,-15494
149,3960,-15522
146,3953,-15522
128,3945,-15542
139,3959,-15542
129,3964,-15545
118,3970,-15539
122,3959,-15506
156,3985,-15501
152,3992,-15500
193,4000,-15528
176,4020,-15514
184,3981,-15539
164,3975,-15531
146,3948,-15526
130,3954,-15525
136,3952,-15511
116,3936,-15507
142,3964,-15548
164,3969,-15552
152,3981,-15560
148,3992,-15535
187,3991,-15509
160,3976,-15535
182,3977,-15493
187,3992,-15488
174,3981,-15558
163,3979,-15570
138,3962,-15544
111,3974,-15544
132,3970,-15488
127,3976,-15487
149,3996,-15548
181,3972,-15506
172,3980,-15509
175,3986,-15545
160,3959,-15557
164,3959,-15543
163,3959,-15511
171,3971,-15518
154,3994,-15551
140,3965,-15500
139,3979,-15486
140,3980,-15514
122,3970,-15569
129,3986,-15551
141,3946,-15510
142,3981,-15532
151,3975,-15544
140,3940,-15529
162,3968,-15495
160,3961,-15514
152,3975,-15550
167,3983,-15531
154,3979,-15524
159,4000,-15534
147,3979,-15513
121,3978,-15517
149,3977,-15509
140,3956,-15489
158,3983,-15584
163,3947,-15543
135,3964,-15550
154,3980,-15541
147,3953,-15494
145,3977,-15507
172,3993,-15464
156,3987,-15492
176,4009,-15587
175,3983,-15554
162,3994,-15560
161,4001,-15565
133,3966,-15501
130,3963,-15483
134,3948,-15462
145,3934,-15494
124,3953,-15545
131,3964,-15558
139,4004,-15585
160,3998,-15562
146,4006,-15524
159,4015,-15474
145,3979,-15456
156,3973,-15484
159,3942,-15526
153,3949,-15556
167,3969,-15586
150,3953,-15556
145,3958,-15538
154,3966,-15491
123,3965,-15475
144,3972,-15482
155,3992,-15500
153,3988,-15556
177,4008,-15558
156,3969,-15544
174,3976,-15554
168,3961,-15505
150,3956,-15499
165,3967,-15485
142,3965,-15506
145,3994,-15535
140,3986,-15539
133,3980,-15559
136,3991,-15569
